ts_code,trade_date,vol,price,amount,pre_close,turnover_rate,volume_ratio,float_share
300960.SZ,20260820,12300.0,16.05,197415.0,15.88,0.00934797,1.02851,13157.9
300959.SZ,20260820,10700.0,94.69,1013183.0,92.61,0.0204479,0.271355,5232.82
300958.SZ,20260820,10900.0,11.76,128184.0,11.75,0.0119715,0.427691,9104.94
300957.SZ,20260820,62100.0,31.23,1939383.0,30.84,0.0146601,0.939335,42360.0
300956.SZ,20260820,27200.0,11.06,300832.0,10.85,0.0129245,0.321082,21045.2
300955.SZ,20260820,2600.0,31.01,80626.0,30.5,0.00257937,0.15421,10080.0
300953.SZ,20260820,16400.0,99.0,1623600.0,98.22,0.00936874,0.187936,17505.0
300952.SZ,20260820,26000.0,16.1,418600.0,15.88,0.0174992,0.676544,14857.8
300951.SZ,20260820,50500.0,69.01,3485005.0,67.74,0.0333566,0.756656,15139.4
300950.SZ,20260820,4100.0,16.47,67527.0,16.18,0.0041816,0.277752,9804.85
300949.SZ,20260820,9800.0,22.18,217364.0,21.96,0.0197038,1.01213,4973.65
300948.SZ,20260820,17900.0,21.01,376079.0,21.02,0.011537,0.384616,15515.3
300947.SZ,20260820,131600.0,13.72,1805552.0,13.95,0.0871059,4.20762,15108.1
300946.SZ,20260820,700.0,36.35,25445.0,36.11,0.000923495,0.0557186,7579.9
300945.SZ,20260820,201100.0,12.57,2527827.0,11.98,0.0842467,1.74246,23870.4
300943.SZ,20260820,58900.0,30.17,1777013.0,29.9,0.0441445,0.325333,13342.6
300942.SZ,20260820,8500.0,6.76,57460.0,6.6,0.00209836,0.130602,40507.8
300941.SZ,20260820,46600.0,14.18,660788.0,14.21,0.0376478,0.75007,12377.9
300940.SZ,20260820,3800.0,13.46,51148.0,13.39,0.00241301,0.0960682,15747.9
300939.SZ,20260820,12800.0,64.01,819328.0,62.91,0.0106667,0.370678,12000.0
300968.SZ,20260820,12800.0,10.22,130816.0,10.11,0.00309642,0.101719,41338.0
300969.SZ,20260820,2000.0,72.4,144800.0,70.8,0.00255508,0.0883026,7827.53
300970.SZ,20260820,988550.0,20.96,20720008.0,22.53,0.807107,8.01535,12248.1
300986.SZ,20260820,226968.0,12.12,2750852.16,11.88,0.0394509,0.373604,57531.7
300998.SZ,20260820,4600.0,25.86,118956.0,25.56,0.00427189,0.137659,10768.1
300997.SZ,20260820,28900.0,17.3,499970.0,17.12,0.00732403,0.153025,39459.1
300996.SZ,20260820,186200.0,14.82,2759484.0,14.7,0.055892,0.250804,33314.2
300995.SZ,20260820,4000.0,25.57,102280.0,25.4,0.00658656,0.376459,6072.97
300994.SZ,20260820,300.0,11.06,3318.0,11.06,0.000257149,0.0181668,11666.4
300993.SZ,20260820,3300.0,9.86,32538.0,9.8,0.00136445,0.148709,24185.5
300992.SZ,20260820,600.0,23.87,14322.0,23.73,0.000769349,0.0433869,7798.8
300991.SZ,20260820,16600.0,27.79,461314.0,27.21,0.0180157,0.767919,9214.2
300990.SZ,20260820,11000.0,68.76,756360.0,67.66,0.0141454,0.17725,7776.39
300989.SZ,20260820,5600.0,13.16,73696.0,13.06,0.00343781,0.0914562,16289.4
300988.SZ,20260820,15100.0,14.38,217138.0,14.13,0.00931515,0.446474,16210.2
300987.SZ,20260820,13600.0,13.2,179520.0,13.09,0.00784458,0.3926,17336.8
300985.SZ,20260820,15600.0,40.33,629148.0,39.9,0.00836405,0.195828,18651.2
300971.SZ,20260820,26900.0,18.52,498188.0,18.52,0.029159,1.52336,9225.28
300984.SZ,20260820,1400.0,31.18,43652.0,30.47,0.00112876,0.0427486,12402.9
300983.SZ,20260820,0.0,,0.0,39.62,0.0,0.0,10677.3
300982.SZ,20260820,5600.0,14.77,82712.0,14.63,0.00288813,0.210784,19389.7
300981.SZ,20260820,37200.0,14.68,546096.0,14.35,0.00946571,0.223961,39299.7
300980.SZ,20260820,25700.0,21.71,557947.0,21.41,0.0261334,0.537866,9834.14
300979.SZ,20260820,7500.0,34.37,257775.0,34.54,0.000642678,0.198449,116699.0
300978.SZ,20260820,11300.0,8.45,95485.0,8.4,0.00393606,0.333505,28708.9
300977.SZ,20260820,3400.0,16.23,55182.0,15.74,0.00358642,0.251092,9480.21
300976.SZ,20260820,12300.0,54.28,667644.0,53.22,0.010218,0.246347,12037.6
300975.SZ,20260820,293000.0,25.84,7571120.0,25.32,0.059544,0.521695,49207.3
300973.SZ,20260820,9200.0,24.8,228160.0,24.71,0.00775954,0.175653,11856.4
300972.SZ,20260820,1300.0,200.0,260000.0,199.68,0.000717039,0.0844481,18130.1
301367.SZ,20260820,7200.0,43.04,309888.0,42.68,0.00733951,0.321474,9809.92
301368.SZ,20260820,3300.0,40.31,133023.0,39.59,0.00274771,0.131112,12010.0
301369.SZ,20260820,6100.0,135.03,823683.0,132.86,0.0111214,0.21581,5484.92
920392.BJ,20260820,4400.0,13.73,60412.0,13.54,0.0122087,0.756448,3603.99
920375.BJ,20260820,0.0,,0.0,6.92,0.0,0.0,9088.27
920374.BJ,20260820,0.0,,0.0,14.71,0.0,0.0,3492.49
920371.BJ,20260820,162241.0,7.7,1249255.7,7.95,0.0832818,3.45406,19481.0
920370.BJ,20260820,0.0,,0.0,2.78,0.0,0.0,26238.6
920368.BJ,20260820,2200.0,23.77,52294.0,23.67,0.000984917,0.0593714,22336.9
920367.BJ,20260820,172637.0,32.0,5524384.0,29.75,0.411113,1.64121,4199.26
920363.BJ,20260820,6524.0,10.12,66022.88,10.14,0.00925227,0.519281,7051.24
920357.BJ,20260820,1700.0,15.55,26435.0,15.4,0.0027003,0.119789,6295.59
920351.BJ,20260820,17730.0,12.0,212760.0,12.16,0.0445026,0.911473,3984.03
920346.BJ,20260820,3232.0,14.75,47672.0,14.6,0.0072017,0.789969,4487.83
920344.BJ,20260820,186126.0,23.0,4280898.0,19.05,0.163659,9.09018,11372.8
920339.BJ,20260820,7100.0,11.03,78313.0,11.06,0.00469648,0.476099,15117.7
920304.BJ,20260820,72580.0,9.14,663381.2,9.48,0.0535923,3.20648,13543.0
920300.BJ,20260820,2000.0,9.53,19060.0,9.45,0.00300609,0.177058,6653.17
920299.BJ,20260820,1200.0,14.92,17904.0,14.77,0.00264231,0.0654531,4541.48
920284.BJ,20260820,8500.0,17.09,145265.0,17.08,0.0126751,0.422783,6706.07
920278.BJ,20260820,7528.0,6.45,48555.6,6.34,0.00763138,0.265085,9864.53
920275.BJ,20260820,0.0,,0.0,6.71,0.0,0.0,13191.5
920274.BJ,20260820,7059.0,15.47,109202.73,15.26,0.0086791,0.515757,8133.33
920273.BJ,20260820,59548.0,17.89,1065313.72,18.09,0.0868171,1.49641,6859.02
920271.BJ,20260820,3600.0,9.26,33336.0,9.22,0.00621864,0.347358,5789.04
920270.BJ,20260820,100.0,12.18,1218.0,12.21,0.000123028,0.00985771,8128.21
920267.BJ,20260820,6799.0,16.19,110075.81,16.25,0.0250174,0.356887,2717.7
920266.BJ,20260820,49607.0,8.1,401816.7,7.83,0.0418658,0.806389,11849.0
920263.BJ,20260820,0.0,,0.0,6.82,0.0,0.0,10254.9
920262.BJ,20260820,200.0,13.63,2726.0,13.63,0.000518719,0.0294166,3855.65
920261.BJ,20260820,865.0,13.75,11893.75,13.81,0.000539794,0.0834171,16024.6
920378.BJ,20260820,1200.0,7.09,8508.0,7.09,0.00107737,0.119005,11138.2
920394.BJ,20260820,12462.0,43.16,537859.92,43.5,0.00858425,0.828526,14517.3
920258.BJ,20260820,28125.0,12.44,349875.0,12.5,0.078125,0.609049,3600.0
920395.BJ,20260820,0.0,,0.0,6.9,0.0,0.0,10508.8
920493.BJ,20260820,6347.0,114.24,725081.28,112.5,0.0142192,0.248475,4463.69
920491.BJ,20260820,8741.0,21.5,187931.5,21.52,0.00754686,0.397382,11582.3
920489.BJ,20260820,4700.0,13.72,64484.0,13.66,0.00541315,0.163264,8682.55
920478.BJ,20260820,135295.0,12.5,1691187.5,11.4,0.20192,1.78709,6700.42
920476.BJ,20260820,31746.0,25.58,812062.68,24.96,0.0395195,1.59065,8032.99
920475.BJ,20260820,3524.0,12.24,43133.76,11.91,0.00627084,0.174745,5619.66
920471.BJ,20260820,43977.0,11.54,507494.58,11.75,0.0829276,2.47815,5303.06
920469.BJ,20260820,3800.0,5.49,20862.0,5.5,0.00367334,0.194282,10344.8
920455.BJ,20260820,200.0,5.95,1190.0,5.92,0.000205526,0.0225419,9731.14
920454.BJ,20260820,0.0,,0.0,10.95,0.0,0.0,4923.05
920445.BJ,20260820,0.0,,0.0,7.0,0.0,0.0,10800.8
920438.BJ,20260820,20647.0,128.95,2662430.65,127.05,0.014812,0.343733,13939.4
920436.BJ,20260820,500.0,10.23,5115.0,10.12,0.000559385,0.0808888,8938.39
920433.BJ,20260820,15000.0,4.97,74550.0,4.93,0.00885915,0.256948,16931.6
920429.BJ,20260820,9519.0,10.58,100711.02,10.55,0.00838676,0.235521,11350.0
920427.BJ,20260820,500.0,8.63,4315.0,8.53,0.000982164,0.0483741,5090.8
920425.BJ,20260820,3970.0,14.92,59232.4,14.74,0.00478898,0.212325,8289.86
920422.BJ,20260820,0.0,,0.0,9.38,0.0,0.0,6622.27
920419.BJ,20260820,5000.0,10.7,53500.0,10.71,0.0051711,0.358602,9669.13
920418.BJ,20260820,9839.0,18.35,180545.65,18.4,0.00627013,0.520909,15691.9
920415.BJ,20260820,100.0,8.72,872.0,8.72,9.23947e-05,0.00540992,10823.1
920414.BJ,20260820,3400.0,7.88,26792.0,7.88,0.00606303,0.272256,5607.76
920407.BJ,20260820,1810.0,11.01,19928.1,11.04,0.00400539,0.146414,4518.92
920405.BJ,20260820,0.0,,0.0,18.14,0.0,0.0,10629.1
920403.BJ,20260820,145494.0,20.0,2909880.0,21.31,0.223827,2.33851,6500.29
920402.BJ,20260820,23678.0,9.06,214522.68,8.98,0.00867729,0.333633,27287.3
920396.BJ,20260820,3000.0,19.4,58200.0,19.26,0.00603416,0.185169,4971.69
920260.BJ,20260820,10834.0,7.91,85696.94,8.03,0.0109478,1.57526,9896.07
920252.BJ,20260820,4698.0,15.7,73758.6,15.55,0.00688541,0.334391,6823.12
920138.BJ,20260820,40079.0,40.45,1621195.55,40.03,0.115789,0.400391,3461.38
920187.BJ,20260820,0.0,,0.0,18.77,0.0,0.0,3319.53
920185.BJ,20260820,2900.0,20.36,59044.0,20.22,0.000259054,0.0801359,111946.0
920184.BJ,20260820,11532.0,10.97,126506.04,10.97,0.012904,0.806117,8936.79
920183.BJ,20260820,0.0,,0.0,28.25,0.0,0.0,1124.98
920181.BJ,20260820,8000.0,76.01,608080.0,75.3,0.0798403,0.881749,1002.0
920180.BJ,20260820,5500.0,12.08,66440.0,11.97,0.0154193,0.867998,3566.95
920179.BJ,20260820,56831.0,53.13,3019431.03,53.64,0.0951649,1.30642,5971.85
920178.BJ,20260820,2704.0,94.5,255528.0,92.98,0.0140429,0.198886,1925.52
920177.BJ,20260820,532.0,25.4,13512.8,25.39,0.00287125,0.132859,1852.85
920176.BJ,20260820,13299.0,55.88,743148.12,55.35,0.167346,0.699472,794.7
920175.BJ,20260820,0.0,,0.0,7.77,0.0,0.0,7927.59
920174.BJ,20260820,2350.0,28.68,67398.0,28.81,0.00421195,0.204562,5579.36
920171.BJ,20260820,1000.0,16.47,16470.0,16.26,0.00147859,0.0806611,6763.2
920169.BJ,20260820,247677.0,20.98,5196263.46,22.17,0.487154,7.53192,5084.16
920168.BJ,20260820,0.0,,0.0,15.31,0.0,0.0,2817.45
920167.BJ,20260820,6100.0,14.61,89121.0,14.64,0.00933238,0.517098,6536.38
920166.BJ,20260820,4905.0,21.04,103201.2,21.01,0.0206398,0.619434,2376.47
920165.BJ,20260820,5156.0,36.79,189689.24,36.48,0.0536801,0.243984,960.504
920163.BJ,20260820,649.0,11.16,7242.84,11.18,0.00106952,0.0746414,6068.15
920161.BJ,20260820,35070.0,27.99,981609.3,28.05,0.0950436,0.492468,3689.88
920160.BJ,20260820,822.0,20.09,16513.98,19.9,0.00322505,0.183203,2548.8
920159.BJ,20260820,51388.0,29.5,1515946.0,30.58,0.335431,3.42582,1532.0
920158.BJ,20260820,3707.0,7.93,29396.51,7.95,0.00694258,0.24476,5339.52
920156.BJ,20260820,2400.0,39.26,94224.0,39.14,0.0110558,0.203831,2170.8
920152.BJ,20260820,1600.0,13.08,20928.0,13.18,0.0019488,0.157831,8210.19
920149.BJ,20260820,14031.0,7.83,109862.73,7.73,0.0221774,2.42523,6326.7
920146.BJ,20260820,0.0,,0.0,5.0,0.0,0.0,10859.3
920145.BJ,20260820,0.0,,0.0,9.91,0.0,0.0,4883.23
920186.BJ,20260820,14149.0,71.5,1011653.5,70.54,0.0120853,0.296475,11707.6
920188.BJ,20260820,99.0,21.45,2123.55,21.48,0.000500155,0.0164457,1979.39
920249.BJ,20260820,246984.0,10.15,2506887.6,10.14,0.198111,3.46253,12467.0
920189.BJ,20260820,44947.0,20.34,914221.98,20.37,0.0529614,0.705563,8486.74
920247.BJ,20260820,500.0,14.56,7280.0,14.41,0.000364582,0.0235773,13714.3
920245.BJ,20260820,0.0,,0.0,13.02,0.0,0.0,5319.43
920242.BJ,20260820,708.0,14.05,9947.4,14.0,0.00134261,0.146784,5273.31
920239.BJ,20260820,100.0,21.13,2113.0,21.1,5.55926e-05,0.0125591,17988.0
920238.BJ,20260820,14757.0,62.31,919508.67,62.28,0.0760398,0.520054,1940.69
920237.BJ,20260820,6629.0,11.98,79415.42,11.98,0.00711011,0.864156,9323.35
920230.BJ,20260820,31020.0,11.12,344942.4,10.65,0.0656539,1.07354,4724.77
920227.BJ,20260820,0.0,,0.0,47.86,0.0,0.0,1771.82
920225.BJ,20260820,100.0,15.0,1500.0,14.94,0.000120799,0.00206408,8278.22
920223.BJ,20260820,578.0,10.65,6155.7,10.65,0.000707681,0.0504853,8167.52
920222.BJ,20260820,1108.0,25.17,27888.36,25.3,0.00958263,0.0411701,1156.26
920221.BJ,20260820,2451.0,12.96,31764.96,12.8,0.00395764,0.223661,6193.09
920220.BJ,20260820,4331.0,40.85,176921.35,40.75,0.0208865,0.340887,2073.58
920218.BJ,20260820,11870.0,16.96,201315.2,17.18,0.0563194,0.723962,2107.62
920212.BJ,20260820,3535.0,9.54,33723.9,9.52,0.00685047,0.592435,5160.23
920211.BJ,20260820,6031.0,110.88,668717.28,113.08,0.0520063,0.647351,1159.67
920208.BJ,20260820,200.0,12.21,2442.0,12.16,0.000124026,0.0155652,16125.7
920207.BJ,20260820,6007.0,21.88,131433.16,21.59,0.0106669,0.217784,5631.45
920206.BJ,20260820,106259.0,38.0,4037842.0,39.58,0.386044,5.75457,2752.51
920204.BJ,20260820,0.0,,0.0,12.8,0.0,0.0,4999.07
920200.BJ,20260820,1501.0,27.82,41757.82,27.67,0.00338299,0.0707699,4436.9
920199.BJ,20260820,2950.0,25.67,75726.5,25.82,0.00777815,0.131842,3792.68
920198.BJ,20260820,3914.0,7.4,28963.6,7.36,0.00555445,0.0820033,7046.6
920195.BJ,20260820,1900.0,12.13,23047.0,12.02,0.00268517,0.221637,7075.9
920193.BJ,20260820,29714.0,33.86,1006116.04,33.78,0.117913,0.542306,2520.0
920191.BJ,20260820,15730.0,8.88,139682.4,8.78,0.0394087,1.38489,3991.5
920190.BJ,20260820,7039.0,24.31,171118.09,24.14,0.00707842,0.0897459,9944.3
920496.BJ,20260820,200.0,6.21,1242.0,6.22,0.000137933,0.0124944,14499.8
920504.BJ,20260820,3500.0,17.69,61915.0,17.45,0.0204775,0.394128,1709.19
920505.BJ,20260820,10379.0,27.88,289366.52,27.0,0.0288218,0.611387,3601.09
920873.BJ,20260820,5200.0,6.82,35464.0,6.79,0.00434034,0.36664,11980.6
920870.BJ,20260820,1878.0,11.58,21747.24,11.54,0.00284533,0.0768354,6600.29
920866.BJ,20260820,119343.0,6.22,742313.46,6.29,0.104584,2.07469,11411.2
920857.BJ,20260820,0.0,,0.0,20.4,0.0,0.0,7400.72
920856.BJ,20260820,17449.0,13.84,241494.16,14.07,0.0328854,0.238107,5306.0
920855.BJ,20260820,1600.0,12.48,19968.0,12.5,0.00238674,0.211697,6703.69
920839.BJ,20260820,3000.0,24.21,72630.0,24.45,0.00460104,0.392639,6520.26
920837.BJ,20260820,100.0,9.65,965.0,9.58,7.31059e-05,0.0165203,13678.8
920834.BJ,20260820,1953.0,9.74,19022.22,9.77,0.00311005,0.132157,6279.64
920833.BJ,20260820,3635.0,9.7,35259.5,9.69,0.00419965,0.162296,8655.49
920832.BJ,20260820,0.0,,0.0,6.13,0.0,0.0,12386.6
920826.BJ,20260820,78466.0,8.86,695208.76,8.95,0.124245,0.683006,6315.42
920821.BJ,20260820,812.0,17.59,14283.08,17.57,0.00111457,0.0353851,7285.34
920819.BJ,20260820,61954.0,3.0,185862.0,3.0,0.0051133,0.576532,121162.0
920810.BJ,20260820,2298.0,8.76,20130.48,8.76,0.00368225,0.169219,6240.75
920809.BJ,20260820,8300.0,7.59,62997.0,7.51,0.00180786,0.106477,45910.7
920808.BJ,20260820,400.0,59.42,23768.0,59.38,0.00020538,0.0200033,19476.1
920807.BJ,20260820,23760.0,9.5,225720.0,9.31,0.0192309,0.738864,12355.1
920806.BJ,20260820,2000.0,10.08,20160.0,10.07,0.000665034,0.093785,30073.7
920802.BJ,20260820,0.0,,0.0,10.12,0.0,0.0,3621.76
920799.BJ,20260820,30461.0,31.26,952210.86,31.26,0.0253694,0.784062,12007.0
920792.BJ,20260820,100.0,9.7,970.0,9.58,9.83997e-05,0.0180976,10162.6
920790.BJ,20260820,9814.0,21.05,206584.7,21.0,0.0180554,0.337992,5435.5
920786.BJ,20260820,109940.0,7.13,783872.2,7.12,0.079637,0.829551,13805.1
920781.BJ,20260820,0.0,,0.0,5.57,0.0,0.0,12036.6
920779.BJ,20260820,0.0,,0.0,22.34,0.0,0.0,2002.0
920770.BJ,20260820,2398.0,10.05,24099.9,10.03,0.00292818,0.123466,8189.38
920768.BJ,20260820,100.0,7.05,705.0,7.05,9.3119e-05,0.010078,10739.0
920871.BJ,20260820,9501.0,10.88,103370.88,10.83,0.0202088,1.69736,4701.41
920876.BJ,20260820,1380.0,16.07,22176.6,16.08,0.00351608,0.0947989,3924.82
920508.BJ,20260820,4776.0,14.5,69252.0,14.3,0.014969,0.654502,3190.59
920879.BJ,20260820,0.0,,0.0,12.48,0.0,0.0,15031.1
920985.BJ,20260820,0.0,,0.0,4.64,0.0,0.0,21931.8
920982.BJ,20260820,22156.0,124.5,2758422.0,120.2,0.0399458,1.92852,5546.51
920981.BJ,20260820,3801.0,30.0,114030.0,29.42,0.0098823,0.145117,3846.27
920978.BJ,20260820,800.0,19.52,15616.0,19.54,0.00079259,0.0732138,10093.5
920976.BJ,20260820,400.0,16.8,6720.0,16.64,0.000906627,0.0448729,4411.96
920974.BJ,20260820,12899.0,6.12,78941.88,6.14,0.0100419,1.09221,12845.2
920971.BJ,20260820,10120.0,26.12,264334.4,26.11,0.0118082,0.221673,8570.28
920970.BJ,20260820,39177.0,6.18,242113.86,6.18,0.0559102,0.711972,7007.13
920964.BJ,20260820,33447.0,4.8,160545.6,4.82,0.0226457,0.559941,14769.7
920961.BJ,20260820,9489.0,19.33,183422.37,19.25,0.00899737,0.334039,10546.4
920957.BJ,20260820,0.0,,0.0,9.18,0.0,0.0,4270.47
920953.BJ,20260820,44701.0,22.77,1017841.77,23.26,0.0746438,1.564,5988.58
920950.BJ,20260820,100.0,12.68,1268.0,12.68,0.000279954,0.0376501,3572.01
920946.BJ,20260820,1605070.0,12.98,20833808.6,10.02,0.376082,15.5081,42678.7
920943.BJ,20260820,152929.0,16.01,2448393.29,16.81,0.295185,3.28114,5180.78
920942.BJ,20260820,2900.0,16.66,48314.0,16.64,0.00700229,0.441035,4141.5
920932.BJ,20260820,2479.0,12.0,29748.0,12.02,0.0028431,0.108295,8719.36
920931.BJ,20260820,7623.0,10.89,83014.47,10.97,0.026491,0.320628,2877.58
920926.BJ,20260820,2400.0,10.15,24360.0,10.11,0.00299318,0.428708,8018.24
920925.BJ,20260820,1566.0,12.05,18870.3,11.85,0.00283208,0.074665,5529.51
920924.BJ,20260820,5000.0,14.7,73500.0,14.48,0.00764852,0.184032,6537.21
920914.BJ,20260820,1544.0,17.45,26942.8,17.28,0.00155013,0.134284,9960.42
920906.BJ,20260820,150.0,16.29,2443.5,16.07,0.000449698,0.0198754,3335.57
920896.BJ,20260820,100.0,12.09,1209.0,12.03,0.000225216,0.0185215,4440.18
920895.BJ,20260820,5072.0,12.73,64566.56,12.77,0.0176498,0.449814,2873.69
920892.BJ,20260820,200.0,10.2,2040.0,10.22,0.00013258,0.0290164,15085.3
920885.BJ,20260820,130163.0,12.6,1640053.8,12.86,0.147072,4.74892,8850.32
920765.BJ,20260820,1000.0,13.65,13650.0,13.63,0.00189368,0.0395727,5280.71
920753.BJ,20260820,5725.0,15.69,89825.25,15.76,0.0175025,0.545167,3270.97
920751.BJ,20260820,0.0,,0.0,16.2,0.0,0.0,8306.71
920748.BJ,20260820,12758.0,23.75,303002.5,23.35,0.0346346,1.02428,3683.6
920634.BJ,20260820,4300.0,16.49,70907.0,16.33,0.010598,0.397194,4057.39
920627.BJ,20260820,734.0,13.62,9997.08,13.65,0.00156779,0.0930004,4681.75
920608.BJ,20260820,0.0,,0.0,13.67,0.0,0.0,4821.89
920599.BJ,20260820,130004.0,16.27,2115165.08,16.59,0.0370831,7.59131,35057.4
920593.BJ,20260820,3550.0,24.54,87117.0,24.3,0.00218927,0.127583,16215.5
920592.BJ,20260820,46572.0,20.4,950068.8,21.1,0.0926148,2.13856,5028.57
920580.BJ,20260820,1900.0,10.8,20520.0,10.75,0.00346949,0.12066,5476.31
920579.BJ,20260820,1322.0,14.96,19777.12,14.94,0.00296583,0.142354,4457.44
920578.BJ,20260820,1000.0,16.48,16480.0,16.48,0.00281682,0.0546158,3550.1
920576.BJ,20260820,76275.0,41.18,3141004.5,42.0,0.07071,2.83763,10787.0
920575.BJ,20260820,854639.0,6.3,5384225.7,5.66,0.454986,8.31009,18783.9
920571.BJ,20260820,500577.0,8.67,4340002.59,9.04,0.169066,2.64952,29608.4
920570.BJ,20260820,1100.0,24.38,26818.0,24.21,0.0043153,0.147177,2549.07
920566.BJ,20260820,78125.0,10.14,792187.5,9.86,0.0695393,2.00129,11234.7
920564.BJ,20260820,700.0,13.95,9765.0,13.97,0.00142309,0.0778235,4918.88
920556.BJ,20260820,0.0,,0.0,6.62,0.0,0.0,11638.0
920553.BJ,20260820,13087.0,7.63,99853.81,7.41,0.0139515,0.255508,9380.34
920547.BJ,20260820,44551.0,18.92,842904.92,18.2,0.117969,7.11616,3776.49
920541.BJ,20260820,100.0,9.7,970.0,9.58,0.000111039,0.019249,9005.87
920533.BJ,20260820,6296.0,17.53,110368.88,17.63,0.00860849,0.314455,7313.71
920527.BJ,20260820,816.0,13.84,11293.44,13.88,0.00175268,0.0794692,4655.73
920526.BJ,20260820,452.0,20.09,9080.68,20.01,0.000863131,0.0205366,5236.75
920523.BJ,20260820,331.0,15.22,5037.82,15.22,0.000408443,0.0404005,8103.95
920522.BJ,20260820,12320.0,19.56,240979.2,19.36,0.00676833,0.204525,18202.4
920519.BJ,20260820,9500.0,9.78,92910.0,9.68,0.0119697,1.51308,7936.73
920510.BJ,20260820,106807.0,23.0,2456561.0,23.01,0.113633,1.05229,9399.27
920509.BJ,20260820,1619.0,20.11,32558.09,20.15,0.00192771,0.0702933,8398.55
920639.BJ,20260820,1200.0,6.15,7380.0,6.15,0.0010105,0.0829207,11875.4
920640.BJ,20260820,23302.0,25.35,590705.7,25.35,0.0129012,0.822465,18061.8
920641.BJ,20260820,32465.0,13.88,450614.2,13.93,0.0716361,1.59057,4531.93
920694.BJ,20260820,100.0,14.74,1474.0,14.75,0.000160085,0.0167986,6246.68
920735.BJ,20260820,97309.0,25.3,2461917.7,24.11,0.0852593,3.28691,11413.3
920729.BJ,20260820,17264.0,7.07,122056.48,7.0,0.0222741,1.0061,7750.7
920726.BJ,20260820,77817.0,15.96,1241959.32,16.15,0.139174,1.96829,5591.35
920725.BJ,20260820,43404.0,78.5,3407214.0,79.11,0.098242,0.763286,4418.07
920720.BJ,20260820,3400.0,9.42,32028.0,9.44,0.00459353,0.29055,7401.72
920719.BJ,20260820,8696.0,7.51,65306.96,7.53,0.0116972,0.789563,7434.27
920718.BJ,20260820,200.0,9.66,1932.0,9.66,0.000430014,0.0270902,4651.01
920717.BJ,20260820,5300.0,8.24,43672.0,8.32,0.0119693,0.251576,4428.0
920706.BJ,20260820,1002.0,13.7,13727.4,13.74,0.00210187,0.0985846,4767.19
920703.BJ,20260820,889.0,9.67,8596.63,9.69,0.00116567,0.15203,7626.51
920701.BJ,20260820,968.0,13.41,12980.88,13.32,0.000965998,0.0502437,10020.7
920699.BJ,20260820,4370.0,85.34,372935.8,86.2,0.0149527,0.22545,2922.54
920693.BJ,20260820,600.0,22.22,13332.0,22.26,0.0016389,0.0769001,3661.0
920642.BJ,20260820,42387.0,9.95,421750.65,10.01,0.0424053,1.66215,9995.69
920690.BJ,20260820,10663.0,16.7,178072.1,16.65,0.0190313,0.412496,5602.88
920689.BJ,20260820,0.0,,0.0,19.58,0.0,0.0,3793.06
920685.BJ,20260820,24623.0,12.5,307787.5,12.1,0.0422249,0.925482,5831.4
920682.BJ,20260820,800.0,5.68,4544.0,5.69,0.000354285,0.0449959,22580.7
920679.BJ,20260820,411.0,15.65,6432.15,15.49,0.00110558,0.199292,3717.5
920675.BJ,20260820,0.0,,0.0,7.25,0.0,0.0,7901.79
920670.BJ,20260820,986.0,12.48,12305.28,12.41,0.00147973,0.0646658,6663.36
920665.BJ,20260820,2660.0,8.63,22955.8,8.6,0.00414452,0.246896,6418.11
920663.BJ,20260820,0.0,,0.0,12.56,0.0,0.0,6407.65
920662.BJ,20260820,14241.0,18.62,265167.42,18.72,0.0527326,0.560977,2700.61
920656.BJ,20260820,2500.0,14.45,36125.0,14.26,0.0077217,0.376061,3237.63
920651.BJ,20260820,2495.0,25.79,64346.05,25.98,0.00601678,0.237823,4146.74
920139.BJ,20260820,6568.0,14.97,98322.96,14.84,0.00252267,0.159538,26035.9
920136.BJ,20260820,8768.0,20.39,178779.52,20.25,0.0417524,0.423967,2100.0
301370.SZ,20260820,17800.0,8.94,159132.0,8.79,0.00378241,0.331607,47060.0
301567.SZ,20260820,5600.0,36.26,203056.0,35.45,0.0263655,0.459495,2123.99
301565.SZ,20260820,35100.0,19.6,687960.0,19.35,0.0274197,0.854764,12801.0
301563.SZ,20260820,6900.0,125.51,866019.0,122.96,0.0360583,0.341607,1913.57
301560.SZ,20260820,3200.0,22.57,72224.0,22.4,0.00524075,0.217141,6106.0
301559.SZ,20260820,400.0,12.78,5112.0,12.79,0.000444444,0.0266835,9000.0
301558.SZ,20260820,6400.0,6.46,41344.0,6.4,0.00291596,0.137522,21948.2
301557.SZ,20260820,200.0,84.15,16830.0,83.03,0.00080415,0.0238709,2487.1
301556.SZ,20260820,41100.0,61.75,2537925.0,61.75,0.139417,1.25959,2948.0
301555.SZ,20260820,4500.0,30.68,138060.0,30.38,0.00930815,0.236178,4834.48
301552.SZ,20260820,1800.0,24.75,44550.0,24.69,0.00581771,0.077827,3094.0
301551.SZ,20260820,28400.0,20.19,573396.0,19.93,0.0183755,0.28909,15455.4
301550.SZ,20260820,45600.0,77.09,3515304.0,75.43,0.0222169,0.347838,20524.9
301548.SZ,20260820,3200.0,61.97,198304.0,60.74,0.0121975,0.215667,2623.5
301539.SZ,20260820,7300.0,14.6,106580.0,14.42,0.00972533,0.600902,7506.17
301538.SZ,20260820,10600.0,38.6,409160.0,38.01,0.0242521,0.348712,4370.75
